1.000000 0.001871
0.993333 0.003802
0.986667 0.005755
0.980000 0.007675
0.973333 0.009560
0.966667 0.011413
0.960000 0.013233
0.953333 0.015023
0.946667 0.016784
0.940000 0.018516
0.933333 0.020220
0.926667 0.021898
0.920000 0.023550
0.913333 0.025176
0.906667 0.026778
0.900000 0.028355
0.893333 0.029908
0.886667 0.031437
0.880000 0.032943
0.873333 0.034426
0.866667 0.035887
0.860000 0.037325
0.853333 0.038741
0.846667 0.040135
0.840000 0.041508
0.833333 0.042859
0.826667 0.044188
0.820000 0.045497
0.813333 0.046784
0.806667 0.048051
0.800000 0.049297
0.793333 0.050522
0.786667 0.051727
0.780000 0.052911
0.773333 0.054075
0.766667 0.055219
0.760000 0.056343
0.753333 0.057446
0.746667 0.058530
0.740000 0.059593
0.733333 0.060637
0.726667 0.061661
0.720000 0.062665
0.713333 0.063649
0.706667 0.064614
0.700000 0.065558
0.693333 0.066483
0.686667 0.067389
0.680000 0.068274
0.673333 0.069140
0.666667 0.069986
0.660000 0.070813
0.653333 0.071620
0.646667 0.072407
0.640000 0.073175
0.633333 0.073923
0.626667 0.074651
0.620000 0.075359
0.613333 0.076048
0.606667 0.076717
0.600000 0.077366
0.593333 0.077995
0.586667 0.078604
0.580000 0.079193
0.573333 0.079762
0.566667 0.080312
0.560000 0.080841
0.553333 0.081350
0.546667 0.081838
0.540000 0.082307
0.533333 0.082755
0.526667 0.083182
0.520000 0.083589
0.513333 0.083976
0.506667 0.084341
0.500000 0.084686
0.493333 0.085011
0.486667 0.085314
0.480000 0.085596
0.473333 0.085858
0.466667 0.086099
0.460000 0.086320
0.453333 0.086520
0.446667 0.086699
0.440000 0.086858
0.433333 0.086997
0.426667 0.087115
0.420000 0.087212
0.413333 0.087290
0.406667 0.087347
0.400000 0.087383
0.393333 0.087399
0.386667 0.087395
0.380000 0.087371
0.373333 0.087326
0.366667 0.087262
0.360000 0.087176
0.353333 0.087071
0.346667 0.086944
0.340000 0.086796
0.333333 0.086626
0.326667 0.086434
0.320000 0.086219
0.313333 0.085980
0.306667 0.085718
0.300000 0.085431
0.293333 0.085120
0.286667 0.084782
0.280000 0.084418
0.273333 0.084027
0.266667 0.083608
0.260000 0.083160
0.253333 0.082683
0.246667 0.082175
0.240000 0.081636
0.233333 0.081064
0.226667 0.080458
0.220000 0.079818
0.213333 0.079141
0.206667 0.078427
0.200000 0.077673
0.193333 0.076879
0.186667 0.076042
0.180000 0.075161
0.173333 0.074233
0.166667 0.073256
0.160000 0.072228
0.153333 0.071146
0.146667 0.070007
0.140000 0.068808
0.133333 0.067544
0.126667 0.066213
0.120000 0.064808
0.113333 0.063324
0.106667 0.061757
0.100000 0.060097
0.093333 0.058339
0.086667 0.056471
0.080000 0.054483
0.073333 0.052362
0.066667 0.050090
0.060000 0.047648
0.053333 0.045010
0.046667 0.042141
0.040000 0.038998
0.033333 0.035516
0.026667 0.031598
0.020000 0.027090
0.013333 0.021696
0.006667 0.014702
0.000000 0.000000
0.006711 -0.014163
0.013423 -0.020638
0.020134 -0.025527
0.026846 -0.029544
0.033557 -0.032980
0.040268 -0.035990
0.046980 -0.038669
0.053691 -0.041081
0.060403 -0.043270
0.067114 -0.045270
0.073826 -0.047107
0.080537 -0.048800
0.087248 -0.050366
0.093960 -0.051818
0.100671 -0.053168
0.107383 -0.054424
0.114094 -0.055595
0.120805 -0.056687
0.127517 -0.057707
0.134228 -0.058660
