1.000000 0.007626
0.991784 0.009226
0.983894 0.010825
0.976314 0.012423
0.969029 0.014019
0.962023 0.015613
0.955282 0.017204
0.948790 0.018792
0.942533 0.020376
0.936497 0.021957
0.930669 0.023532
0.925035 0.025102
0.919581 0.026667
0.914296 0.028224
0.909165 0.029775
0.904178 0.031317
0.899323 0.032850
0.894587 0.034374
0.889960 0.035887
0.885429 0.037390
0.880986 0.038880
0.876619 0.040357
0.872317 0.041821
0.868072 0.043270
0.863874 0.044704
0.859712 0.046121
0.855580 0.047521
0.851466 0.048903
0.847364 0.050265
0.843264 0.051607
0.839160 0.052928
0.835043 0.054227
0.830906 0.055502
0.826742 0.056754
0.822543 0.057980
0.818305 0.059180
0.814019 0.060353
0.809680 0.061498
0.805283 0.062613
0.800822 0.063699
0.796290 0.064753
0.791685 0.065774
0.786999 0.066763
0.782230 0.067717
0.777373 0.068635
0.772423 0.069518
0.767377 0.070363
0.762232 0.071169
0.756983 0.071937
0.751628 0.072664
0.746164 0.073349
0.740589 0.073993
0.734899 0.074593
0.729093 0.075150
0.723168 0.075661
0.717124 0.076127
0.710958 0.076546
0.704670 0.076917
0.698257 0.077240
0.691720 0.077513
0.685057 0.077737
0.678268 0.077909
0.671353 0.078030
0.664312 0.078099
0.657145 0.078115
0.649852 0.078076
0.642435 0.077984
0.634893 0.077837
0.627227 0.077633
0.619440 0.077374
0.611532 0.077058
0.603504 0.076685
0.595359 0.076254
0.587099 0.075765
0.578725 0.075218
0.570240 0.074611
0.561646 0.073946
0.552946 0.073221
0.544143 0.072436
0.535240 0.071591
0.526239 0.070686
0.517145 0.069721
0.507961 0.068695
0.498691 0.067609
0.489338 0.066463
0.479906 0.065256
0.470399 0.063989
0.460823 0.062663
0.451181 0.061276
0.441478 0.059829
0.431718 0.058323
0.421908 0.056759
0.412051 0.055135
0.402153 0.053454
0.392220 0.051715
0.382257 0.049919
0.372269 0.048066
0.362263 0.046158
0.352244 0.044195
0.342219 0.042178
0.332193 0.040107
0.322174 0.037984
0.312167 0.035810
0.302178 0.033586
0.292216 0.031312
0.282287 0.028991
0.272397 0.026623
0.262553 0.024209
0.252764 0.021752
0.243035 0.019252
0.233376 0.016711
0.223792 0.014131
0.214293 0.011514
0.204884 0.008860
0.195576 0.006173
0.186374 0.003454
0.177288 0.000704
0.168326 -0.002073
0.159495 -0.004876
0.150805 -0.007703
0.142263 -0.010550
0.133879 -0.013417
0.125660 -0.016300
0.117616 -0.019197
0.109755 -0.022104
0.102086 -0.025020
0.094618 -0.027942
0.087360 -0.030866
0.080322 -0.033789
0.073512 -0.036709
0.066939 -0.039622
0.060614 -0.042525
0.054545 -0.045415
0.048742 -0.048287
0.043215 -0.051139
0.037972 -0.053966
0.033024 -0.056766
0.028380 -0.059533
0.024051 -0.062264
0.020045 -0.064956
0.016373 -0.067603
0.013045 -0.070201
0.010071 -0.072747
0.007460 -0.075235
0.005223 -0.077661
0.003370 -0.080021
0.001911 -0.082309
0.000856 -0.084520
0.000216 -0.086649
0.000000 -0.088692
0.000045 -0.089126
0.000180 -0.089470
0.000404 -0.089725
0.000715 -0.089897
0.001113 -0.089988
0.001597 -0.090001
0.002166 -0.089940
0.002819 -0.089808
0.003556 -0.089608
0.004376 -0.089343
0.005279 -0.089016
0.006264 -0.088629
0.007331 -0.088186
0.008480 -0.087688
0.009710 -0.087140
0.011022 -0.086543
0.012415 -0.085901
0.013889 -0.085214
0.015444 -0.084487
0.017081 -0.083720
0.018799 -0.082917
0.020599 -0.082080
0.022481 -0.081210
0.024445 -0.080310
0.026491 -0.079382
0.028620 -0.078428
0.030833 -0.077450
0.033129 -0.076450
0.035510 -0.075429
0.037975 -0.074389
0.040526 -0.073332
0.043163 -0.072259
0.045886 -0.071173
0.048697 -0.070075
0.051595 -0.068966
0.054582 -0.067847
0.057659 -0.066720
0.060825 -0.065587
0.064082 -0.064448
0.067431 -0.063305
0.070872 -0.062160
0.074407 -0.061012
0.078036 -0.059864
0.081759 -0.058716
0.085578 -0.057570
0.089494 -0.056426
0.093507 -0.055285
0.097618 -0.054148
0.101829 -0.053017
0.106139 -0.051891
0.110550 -0.050772
0.115063 -0.049660
0.119678 -0.048557
0.124396 -0.047462
0.129219 -0.046376
0.134146 -0.045300
0.139179 -0.044235
0.144318 -0.043180
0.149564 -0.042137
0.154918 -0.041106
0.160381 -0.040087
0.165952 -0.039081
0.171634 -0.038088
0.177426 -0.037108
0.183329 -0.036142
0.189343 -0.035189
0.195469 -0.034251
0.201708 -0.033327
0.208060 -0.032418
0.214525 -0.031523
0.221104 -0.030643
0.227797 -0.029778
0.234604 -0.028928
0.241525 -0.028093
0.248561 -0.027274
0.255712 -0.026469
0.262978 -0.025680
0.270358 -0.024905
0.277853 -0.024146
0.285463 -0.023402
0.293187 -0.022672
0.301025 -0.021958
0.308977 -0.021258
0.317043 -0.020573
0.325221 -0.019903
0.333512 -0.019247
0.341915 -0.018605
0.350430 -0.017977
0.359054 -0.017363
0.367789 -0.016762
0.376632 -0.016176
0.385583 -0.015602
0.394641 -0.015041
0.403804 -0.014493
0.413072 -0.013958
0.422443 -0.013435
0.431915 -0.012924
0.441488 -0.012425
0.451158 -0.011937
0.460926 -0.011461
0.470788 -0.010995
0.480744 -0.010541
0.490790 -0.010097
0.500926 -0.009663
0.511147 -0.009239
0.521454 -0.008825
0.531842 -0.008420
0.542309 -0.008025
0.552853 -0.007638
0.563470 -0.007260
0.574158 -0.006891
0.584915 -0.006530
0.595735 -0.006176
0.606618 -0.005831
0.617558 -0.005493
0.628552 -0.005162
0.639598 -0.004838
0.650690 -0.004522
0.661825 -0.004212
0.672999 -0.003908
0.684208 -0.003611
0.695447 -0.003320
0.706712 -0.003036
0.717998 -0.002757
0.729301 -0.002485
0.740615 -0.002218
0.751935 -0.001957
0.763257 -0.001701
0.774575 -0.001452
0.785882 -0.001208
0.797175 -0.000970
0.808446 -0.000737
0.819689 -0.000510
0.830899 -0.000290
0.842070 -0.000075
0.853194 0.000134
0.864265 0.000337
0.875276 0.000533
0.886220 0.000723
0.897090 0.000906
0.907878 0.001082
0.918577 0.001251
0.929180 0.001412
0.939678 0.001565
0.950063 0.001710
0.960327 0.001846
0.970462 0.001973
0.980458 0.002091
0.990307 0.002198
1.000000 0.002295
